MODEL_NAME,DT_MEASURE,dt_workday,rod_dia1_diam,rod_dia1_cirlty,rod_dia1_perp,rod_dia1_cylcty,rod_dia2_y,rod_dia2_x,rod_dia2_diam,rod_dia2_dist,rod_bhpl_y,rod_bhpl_z,rod_bhpl_diam,rod_bhpr_z,rod_bhpr_diam,rod_bhpr_y,rod_bhpr_dist,rod_lr_symm,rod_cap_hl,rod_cap_hr,rod_phpl_y1,rod_phpl_z1,rod_phpl_y2,rod_phpl_z2,rod_phpl_diam,rod_phpr_y1,rod_phpr_z1,rod_phpr_y2,rod_phpr_z2,rod_phpr_diam,cap_dia2_y,cap_dia2_z,cap_dia2_x,cap_dia2_diam,cap_bhpr_y,cap_bhpr_z,cap_bhpr_diam,cap_bhpr_perp,cap_bhpl_z,cap_bhpl_y,cap_bhpl_diam,cap_bhpl_perp,cap_lr_symm,cap_phpr_y1,cap_phpr_z1,cap_phpr_y2,cap_phpr_z2,cap_phpr_diam,cap_phpl_y1,cap_phpl_z1,cap_phpl_y2,cap_phpl_z2,cap_phpl_diam,cap_rod_hl,cap_rod_hr,test_result
265,"2021-09-01 08:04:00",2021-09-01,50.0175,0.0025,0.0053,0.0034,67.4139,210.599,87.0695,274.9175,12.5086,-21.3212,14.5969,-21.321,14.6026,109.9897,0,0.0896,208.6528,208.6638,12.4866,-35.3671,0.022,14.0458,5.9975,110.0268,28.0051,0.0151,13.959,5.9973,-67.458,0,34.5092,87.075,-12.529,-21.4539,16.525,0,-21.3889,109.996,16.5274,0,0.069,-12.5179,27.995,0.0112,13.9644,5.971,110.0157,-7.4233,0.0086,13.9656,5.9933,36.3829,36.3886,NG
265,"2021-09-01 08:08:00",2021-09-01,50.0176,0.0028,0.0033,0.0029,67.4684,210.6437,87.0896,274.9759,12.5056,-21.4043,14.5944,-21.4039,14.6065,109.9654,0,0.0199,208.6218,208.6231,12.5519,-35.347,0.0464,13.9427,5.9721,110.0238,28.0084,0.1048,14.0653,5.9718,-67.5039,0,34.5099,87.0957,-12.4847,-21.4093,16.517,0,-21.349,110.0373,16.5149,0,0.0005,-12.4693,28.0051,0.0154,13.9621,5.9753,110.0291,-7.3663,0.0237,13.9827,5.9701,36.4379,36.4278,NG
265,"2021-09-01 08:12:00",2021-09-01,50.0168,0.0035,0.0011,0.0035,67.4591,210.6507,87.1014,274.9849,12.499,-21.3698,14.5984,-21.3921,14.6038,109.9936,0,0.0367,208.66,208.6363,12.532,-35.3979,0.033,14.0281,5.9743,110.03,27.9729,0.0694,13.9671,5.9976,-67.4668,0,34.5037,87.0837,-12.517,-21.4104,16.5397,0,-21.3477,110.0349,16.5434,0,0.0677,-12.5125,28.0111,0.0045,13.9682,5.9986,110.0248,-7.3675,0.0145,13.9802,5.9981,36.3881,36.3941,NG
265,"2021-09-01 08:16:00",2021-09-01,50.0163,0.003,0.0015,0.003,67.4818,210.6603,87.0736,274.9975,12.5268,-21.3735,14.5868,-21.3857,14.599,109.9931,0,0.0415,208.6612,208.6516,12.5222,-35.4199,0.0045,14.0465,5.9975,110.0303,28.0092,0.0327,13.9749,5.9977,-67.523,0,34.5625,87.0914,-12.5173,-21.4102,16.5298,0,-21.3888,110.0369,16.543,0,0.0128,-12.5041,27.9982,0.0132,13.9972,5.9983,110.0299,-7.4092,0.0202,13.9796,5.9979,36.4117,36.407,OK
265,"2021-09-01 13:36:00",2021-09-01,50.0191,0.0018,0.0064,0.0025,67.4361,210.638,87.0683,274.9683,12.4911,-21.2142,14.6225,-21.237,14.6209,109.9669,0,0.0385,208.6801,208.6935,12.5026,-35.3798,0.0115,14.1656,5.9985,110.0184,28.0131,0.063,13.8703,5.9981,-67.4727,0,34.5042,87.0769,-12.5172,-21.4678,16.5486,0,-21.3845,110.0517,16.5553,0,0.0704,-12.529,27.9956,0.0117,13.9639,5.9986,110.0187,-7.4361,0.0212,13.9485,5.9984,36.3911,36.4005,NG
265,"2021-09-01 13:40:00",2021-09-01,50.0097,0.0066,0.0019,0.0068,67.4634,210.6585,87.0781,274.9951,12.4977,-21.2599,14.6033,-21.2825,14.6034,109.9635,0,0.016,208.6273,208.6225,12.5665,-35.3705,0.0688,14.1106,5.9978,110.0214,28.0045,0.1266,13.9165,5.998,-67.5104,0,34.4842,87.0691,-12.4939,-21.3953,16.5497,0,-21.3691,110.0172,16.5488,0,0.008,-12.4846,28.0002,0.0092,14.0034,5.9989,110.0147,-7.3985,0.0118,13.9707,5.9981,36.4444,36.4437,NG
265,"2021-09-01 13:46:00",2021-09-01,50.0073,0.019,0.0056,0.019,67.4578,210.6277,87.083,274.9549,12.4539,-21.2604,14.6164,-21.303,14.6168,109.9928,0,0.0075,208.6801,208.6609,12.5488,-35.4164,0.0949,14.156,5.9998,110.0133,27.9963,0.1154,13.8829,5.9953,-67.4685,0,34.4826,87.0735,-12.5436,-21.399,16.5465,0,-21.3205,110.0001,16.5459,0,0.0751,-12.5248,28.004,0.0188,13.9625,5.9957,110.0084,-7.3576,0.0104,13.963,5.9868,36.396,36.404,NG
265,"2021-09-01 13:50:00",2021-09-01,50.0104,0.0057,0.0029,0.0067,67.4932,210.6522,87.0657,274.9869,12.4727,-21.2846,14.6106,-21.2961,14.6116,109.9508,0,0.0451,208.701,208.7156,12.5204,-35.4139,0.0477,14.1293,5.9878,110.0226,28.0011,0.1195,13.8833,5.9942,-67.5254,0,34.5486,87.0715,-12.5355,-21.45,16.547,0,-21.365,110.0344,16.5503,0,0.0273,-12.5202,28.0031,0.0153,13.9545,5.9953,110.0087,-7.4014,0.041,13.9636,5.9973,36.4247,36.4213,NG
265,"2021-09-01 14:35:00",2021-09-01,50.0154,0.0033,0.0035,0.0038,67.421,210.6092,87.0921,274.9308,12.4816,-21.2072,14.592,-21.2182,14.5881,109.9976,0,0.0594,208.6535,208.6543,12.5089,-35.3583,0.0273,14.1511,5.9975,110.0135,27.9937,0.0432,13.8536,5.9977,-67.4647,0,34.4945,87.0889,-12.5296,-21.458,16.5403,0,-21.3786,110.0203,16.5445,0,0.075,-12.5294,27.9975,0.0002,13.9645,5.9998,110.0062,-7.425,0.0142,13.9536,5.9982,36.3961,36.4021,NG
265,"2021-09-01 17:13:00",2021-09-01,50.0125,0.0021,0.0142,0.0358,67.4614,210.6457,87.1323,274.9785,12.4773,-21.2544,14.6041,-21.2774,14.6013,109.9656,0,0.0013,208.6685,208.6748,12.4988,-35.3477,0.0216,14.0933,5.9979,110.0296,27.9879,0.0855,13.9176,5.9976,-67.468,0,34.5043,87.1388,-12.5256,-21.4947,16.5488,0,-21.4072,110.0369,16.5489,0,0.0761,-12.5092,28.0175,0.0164,13.9612,5.9987,110.0341,-7.4385,0.0193,13.9687,5.9942,36.3825,36.3982,NG
265,"2021-09-01 17:18:00",2021-09-01,50.0129,0.0023,0.0009,0.0025,67.4873,210.6548,87.1379,274.9903,12.4851,-21.2766,14.6045,-21.2916,14.6139,109.9499,0,0.0272,208.6399,208.6419,12.5661,-35.3493,0.0811,14.0727,5.9996,110.0124,28.0137,0.1435,13.956,5.9981,-67.5203,0,34.5552,87.1309,-12.4912,-21.4581,16.5385,0,-21.3519,110.0288,16.55,0,0.0148,-12.4768,27.9991,0.0144,13.9498,5.9848,110.0294,-7.4089,0.0137,13.9429,5.9973,36.4382,36.44,NG
265,"2021-09-01 17:23:00",2021-09-01,50.0123,0.002,0.0109,0.0022,67.4333,210.6341,87.1173,274.9633,12.5017,-21.1941,14.5974,-21.231,14.6071,109.9542,0,0.0455,208.6454,208.6341,12.5157,-35.4212,0.014,14.2271,5.9867,110.0358,27.996,0.0955,13.8057,5.9882,-67.4561,0,34.511,87.1256,-12.5018,-21.4046,16.5502,0,-21.3494,110.0423,16.5492,0,0.0669,-12.516,28.0218,0.0142,13.9785,5.998,110.0144,-7.3613,0.0137,13.9881,5.9983,36.3809,36.3924,NG
265,"2021-09-01 17:27:00",2021-09-01,50.012,0.0052,0.003,0.0052,67.4794,210.6665,87.1321,275.0056,12.4795,-21.2897,14.6023,-21.3223,14.5931,109.9775,0,0.0112,208.6394,208.6423,12.5303,-35.4238,0.0508,14.1341,5.997,110.0155,28.0142,0.0888,13.9127,5.9976,-67.5015,0,34.4879,87.1222,-12.5268,-21.4392,16.5501,0,-21.3744,110.0267,16.5504,0,0.0386,-12.5055,28.0016,0.0214,13.9814,5.9975,110.0246,-7.4191,0.0235,13.9553,5.9984,36.4134,36.4138,NG
265,"2021-09-01 18:29:00",2021-09-01,50.0124,0.0028,0.0049,0.0028,67.4262,210.622,87.1173,274.9475,12.4767,-21.2302,14.5998,-21.2439,14.6087,109.9914,0,0.0462,208.7081,208.7373,12.4908,-35.3677,0.0141,14.1375,5.9978,110.0337,27.9985,0.0564,13.8746,5.997,-67.4643,0,34.5126,87.1306,-12.5252,-21.5054,16.5435,0,-21.3946,110.0049,16.5446,0,0.0634,-12.5249,28.0201,0.0003,13.9546,5.9977,110.0227,-7.4398,0.0175,13.9548,5.998,36.3888,36.4015,NG
265,"2021-09-01 18:33:00",2021-09-01,50.0128,0.0024,0.0017,0.0024,67.463,210.6585,87.1115,274.9951,12.4964,-21.2781,14.5905,-21.3145,14.5951,109.9638,0,0.0153,208.6589,208.6807,12.573,-35.3657,0.0767,14.0876,5.9983,110.0101,27.9835,0.123,13.9323,5.9967,-67.5068,0,34.4951,87.1263,-12.4976,-21.466,16.5402,0,-21.3568,110.0233,16.5458,0,0.0025,-12.4858,28.0009,0.0118,13.9382,5.9981,110.0179,-7.4033,0.0172,13.9535,5.9976,36.4413,36.4463,NG
265,"2021-09-01 18:37:00",2021-09-01,50.0141,0.0033,0.0023,0.0036,67.4712,210.6573,87.1344,274.9936,12.4728,-21.2856,14.6165,-21.283,14.6174,109.9758,0,0.0106,208.6664,208.6602,12.5426,-35.4198,0.0698,14.1342,5.9973,110.0348,27.9899,0.1288,13.8531,5.9966,-67.4749,0,34.4965,87.1296,-12.5248,-21.4234,16.543,0,-21.3308,110.0301,16.5468,0,0.065,-12.5186,28.029,0.0063,13.9557,5.9983,110.037,-7.3502,0.0007,13.9806,5.9973,36.3949,36.4048,NG
265,"2021-09-01 18:41:00",2021-09-01,50.0113,0.0039,0.0024,0.0039,67.4862,210.6562,87.1284,274.9921,12.4753,-21.2861,14.6099,-21.3119,14.6175,109.9641,0,0.0289,208.7146,208.7562,12.5163,-35.4265,0.0411,14.1404,5.9955,110.0185,28.0022,0.0955,13.8876,5.9977,-67.5198,0,34.5531,87.1248,-12.5115,-21.4594,16.544,0,-21.3522,110.0484,16.5465,0,0.016,-12.4943,28.0004,0.0172,13.9373,5.9984,110.0384,-7.3963,0.0272,13.9558,5.9965,36.4218,36.4218,NG
265,"2021-09-01 19:42:00",2021-09-01,50.0097,0.0026,0.0092,0.0028,67.4451,210.6558,87.1345,274.9916,12.4815,-21.2676,14.6175,-21.2909,14.6208,109.9687,0,0.0207,208.7078,208.7389,12.4869,-35.3528,0.0054,14.0852,5.9973,110.029,27.9836,0.0657,13.9216,5.9962,-67.4866,0,34.5285,87.138,-12.518,-21.5018,16.496,0,-21.3832,110.0217,16.4967,0,0.0422,-12.5226,28.014,0.0046,13.9541,5.997,110.0419,-7.4418,0.0248,13.9413,5.9959,36.389,36.4061,NG
265,"2021-09-01 19:47:00",2021-09-01,50.01,0.0029,0.0017,0.0029,67.4715,210.6592,87.1198,274.9961,12.4835,-21.3466,14.6022,-21.3761,14.5938,110.0007,0,0.0123,208.6867,208.7233,12.5642,-35.3659,0.0807,14.0193,5.9974,110.0193,28.0015,0.0994,14.0117,5.9961,-67.5102,0,34.514,87.1332,-12.4968,-21.437,16.493,0,-21.3367,110.0118,16.4847,0,0.0076,-12.4787,27.9958,0.0181,13.9513,5.9961,110.0336,-7.3925,0.0037,13.9442,5.9985,36.445,36.4482,OK
265,"2021-09-01 20:26:00",2021-09-01,50.0095,0.0026,0.0008,0.0031,67.4674,210.6414,87.1326,274.9728,12.4623,-21.3418,14.6156,-21.3395,14.6103,109.969,0,0.0206,208.6773,208.7014,12.5256,-35.4404,0.0633,14.0986,5.9969,110.0131,27.995,0.1074,13.8941,5.9966,-67.4647,0,34.5284,87.1288,-12.5252,-21.4908,16.5399,0,-21.3618,109.9849,16.5474,0,0.0529,-12.5078,28.0187,0.0174,13.8851,5.9968,110.0237,-7.3573,0.0214,14.0045,5.9919,36.4084,36.4051,NG
265,"2021-09-01 20:30:00",2021-09-01,50.0095,0.0027,0.0018,0.0027,67.4868,210.6865,87.13,275.0316,12.4804,-21.3513,14.6114,-21.3499,14.6176,109.9718,0,0.0206,208.7115,208.7419,12.5326,-35.4245,0.0522,14.0732,5.9932,110.0218,28.014,0.1022,13.9394,5.9889,-67.5325,0,34.5688,87.1379,-12.4289,-21.5359,16.5431,0,-21.2377,110.1703,16.5441,0,0.0184,-12.5227,28.0031,0.0937,13.893,5.9975,110.0314,-7.4258,0.0452,13.8118,5.9968,36.4227,36.4251,NG
265,"2021-09-02 09:07:00",2021-09-02,50.0176,0.0027,0.0054,0.0027,67.4759,210.644,87.1544,274.9762,12.5093,-21.3606,14.5908,-21.367,14.5981,109.9715,0,0.0192,208.6754,208.6998,12.5149,-35.3506,0.0056,13.9899,5.9966,110.0159,27.9976,0.05,14.014,5.9953,-67.4658,0,34.4975,87.1521,-12.3925,-21.5171,16.5422,0,-21.2627,110.2194,16.5403,0,0.0364,-12.5239,28.0121,0.1314,13.9221,5.9981,110.0286,-7.4271,0.0594,13.8355,5.9972,36.401,36.4167,NG
265,"2021-09-02 09:17:00",2021-09-02,50.0168,0.0023,0.0019,0.0036,67.4975,210.6479,87.1434,274.9813,12.5152,-21.3892,14.5752,-21.3723,14.59,109.9617,0,0.0014,208.6353,208.6575,12.5722,-35.3666,0.0569,13.9774,5.9944,110.0336,28.0239,0.1288,14.0296,5.9962,-67.5253,0,34.5456,87.1515,-12.4753,-21.516,16.5454,0,-21.3477,110.0426,16.5483,0,0.0287,-12.4871,28.0077,0.0118,13.8921,5.9983,110.0138,-7.4004,0.017,13.9473,5.9971,36.4607,36.4613,NG
265,"2021-09-02 09:26:00",2021-09-02,50.0174,0.0019,0.0082,0.0019,67.4349,210.6155,87.1471,274.939,12.5327,-21.2944,14.5856,-21.3477,14.5749,109.9653,0,0.0805,208.6841,208.6948,12.5446,-35.4114,0.0118,14.117,5.995,110.0154,27.9926,0.0619,13.9289,5.9959,-67.4693,0,34.4957,87.1393,-12.4917,-21.5957,16.536,0,-21.3212,110.1437,16.5394,0,0.0943,-12.5177,28.0142,0.0259,13.7847,5.9914,110.03,-7.3662,0.0878,13.955,5.9971,36.4094,36.4276,NG
265,"2021-09-02 09:43:00",2021-09-02,50.0166,0.0023,0.0033,0.0027,67.4845,210.6579,87.15,274.9944,12.5359,-21.3788,14.5921,-21.3795,14.6068,109.9819,0,0.0423,208.6483,208.6486,12.5386,-35.3942,0.0027,14.0154,5.9901,110.025,28.0209,0.0459,14.0062,5.9809,-67.511,0,34.4923,87.1602,-12.5148,-21.4605,16.5475,0,-21.3924,110.0608,16.5309,0,0.0342,-12.5267,28.0189,0.012,13.9587,5.9973,110.0265,-7.4003,0.0224,13.9922,5.986,36.4274,36.4312,OK
265,"2021-09-02 11:53:00",2021-09-02,50.018,0.0034,0.0073,0.0034,67.4281,210.6281,87.0688,274.9555,12.5458,-21.3395,14.5921,-21.333,14.5864,109.9697,0,0.1026,208.6552,208.6569,12.506,-35.3531,0.0398,14.0136,6.001,110.0256,27.9928,0.0161,13.9727,5.9963,-67.4727,0,34.4854,87.0707,-12.539,-21.4614,16.5113,0,-21.4112,110.0353,16.514,0,0.0839,-12.5191,28.0142,0.0199,13.9851,6.0013,110.0339,-7.4323,0.0213,13.9789,6.0021,36.3782,36.4021,NG
265,"2021-09-02 12:54:00",2021-09-02,50.018,0.0029,0.0043,0.0039,67.4533,210.6463,87.0669,274.9792,12.5229,-21.3846,14.6043,-21.3909,14.6014,109.9894,0,0.0643,208.5981,208.5848,12.5554,-35.3613,0.0325,13.9767,6.0027,110.0377,28.0059,0.0808,14.0355,6.0021,-67.5048,0,34.4978,87.085,-12.4984,-21.4132,16.5104,0,-21.3947,110.0308,16.5081,0,0.009,-12.4704,27.9981,0.028,13.9896,6.0011,110.0328,-7.4047,0.026,13.99,6.0021,36.4339,36.4468,OK
265,"2021-09-02 13:00:00",2021-09-02,50.0165,0.0023,0.004,0.0023,67.4658,210.6439,87.0753,274.9761,12.5191,-21.383,14.5767,-21.4036,14.5803,109.9753,0,0.0409,208.665,208.6565,12.5366,-35.4188,0.0175,14.0358,6.0012,110.0301,27.9952,0.0724,13.9799,6.0017,-67.4669,0,34.5035,87.0843,-12.5227,-21.3922,16.5106,0,-21.3516,110.0183,16.5172,0,0.0649,-12.514,28.0226,0.0086,13.994,6.0015,110.0187,-7.3636,0.0083,13.988,6.0018,36.3799,36.4009,OK
265,"2021-09-02 13:03:00",2021-09-02,50.0171,0.0029,0.0015,0.0031,67.4834,210.6548,87.0725,274.9904,12.5555,-21.383,14.5729,-21.4051,14.5762,109.9486,0,0.0464,208.6533,208.6545,12.5371,-35.4127,0.0184,14.0297,6.0016,110.032,28.0067,0.065,13.9991,6.0011,-67.5295,0,34.553,87.0866,-12.5218,-21.422,16.5213,0,-21.391,110.0417,16.5183,0,0.0133,-12.5256,28.0019,0.0038,13.9948,6.0003,110.017,-7.4149,0.021,13.9761,6.0018,36.4186,36.4259,OK
265,"2021-09-02 13:35:00",2021-09-02,50.0142,0.0021,0.0023,0.0022,67.4895,210.6603,87.0718,274.9974,12.5486,-21.3822,14.5795,-21.3944,14.5814,109.9362,0,0.0272,208.7023,208.735,12.533,-35.4179,0.0156,14.0356,6.0005,110.0214,28.0086,0.0697,13.9851,6.0013,-67.5301,0,34.5652,87.0887,-12.5112,-21.4267,16.5099,0,-21.3878,110.0431,16.5133,0,0.0026,-12.5165,27.9951,0.0053,13.9858,6.0023,110.0236,-7.4174,0.0142,13.9704,6.003,36.4119,36.4264,OK
265,"2021-09-02 18:08:00",2021-09-02,50.0155,0.0033,0.0084,0.0037,67.4353,210.6367,87.1029,274.9667,12.5344,-21.3239,14.5873,-21.3241,14.5989,109.9976,0,0.0979,208.6593,208.668,12.5009,-35.3513,0.0336,14.0274,6.0018,110.0342,27.9941,0.003,13.967,6.0016,-67.4728,0,34.5094,87.1113,-12.5063,-21.4553,16.5086,0,-21.4179,110.0537,16.5083,0,0.0603,-12.5289,28.0192,0.0226,13.998,6.0017,110.0179,-7.4341,0.0132,13.9838,6.0024,36.3812,36.3872,OK
265,"2021-09-02 18:12:00",2021-09-02,50.0136,0.0034,0.0048,0.0034,67.47,210.6632,87.0923,275.0013,12.5691,-21.3869,14.5995,-21.409,14.6008,109.9546,0,0.0763,208.64,208.6342,12.572,-35.3393,0.003,13.9524,6.0019,110.0303,27.9914,0.0787,14.0611,6.0017,-67.5056,0,34.4863,87.097,-12.4722,-21.4362,16.5089,0,-21.3839,110.0513,16.5118,0,0.0077,-12.4804,28.0222,0.0082,13.9885,6.002,110.0182,-7.4025,0.0249,13.9815,6.0021,36.4375,36.4347,OK
265,"2021-09-02 18:16:00",2021-09-02,50.0144,0.0048,0.003,0.005,67.4507,210.6501,87.1056,274.9842,12.5675,-21.3605,14.5882,-21.3963,14.5889,109.9352,0,0.0844,208.6364,208.6002,12.5385,-35.3979,0.029,14.0373,6.0012,110.0358,28.002,0.0716,14.0004,6.0004,-67.4632,0,34.4863,87.1052,-12.5219,-21.3888,16.5142,0,-21.3561,110.0083,16.5172,0,0.0628,-12.5082,28.0274,0.0137,14.0072,6.0005,110.0284,-7.3687,0.0065,13.9874,6.0013,36.3871,36.3896,OK
265,"2021-09-02 18:20:00",2021-09-02,50.0136,0.0028,0.0029,0.0028,67.4977,210.6775,87.1033,275.0199,12.5635,-21.3796,14.5904,-21.3771,14.5903,109.9498,0,0.0407,208.6511,208.6473,12.5415,-35.4004,0.022,14.0208,6.0011,110.027,28.0138,0.0552,13.9906,5.9998,-67.526,0,34.5522,87.0959,-12.5116,-21.5008,16.5067,0,-21.4484,110.0598,16.5084,0,0.0154,-12.5183,27.9921,0.0068,13.9639,5.9958,110.0211,-7.4727,0.0319,13.9758,6.0001,36.4109,36.4091,NG
