fanuc_doosan_id,process_no,product_id,dt_start,dt_end,dt_change_tool,dt_workday
17790,30,5,2021-10-01 6:52,2021-10-01 6:57,0000-00-00 00:00:00,2021-09-30
17791,20,5,2021-10-01 6:47,2021-10-01 6:57,0000-00-00 00:00:00,2021-09-30
17792,90,5,2021-10-01 6:53,2021-10-01 6:58,0000-00-00 00:00:00,2021-09-30
17793,40,5,2021-10-01 6:52,2021-10-01 7:01,0000-00-00 00:00:00,2021-09-30
17794,20,5,2021-10-01 6:57,2021-10-01 7:01,0000-00-00 00:00:00,2021-09-30
17795,30,5,2021-10-01 6:57,2021-10-01 7:01,0000-00-00 00:00:00,2021-09-30
17796,90,5,2021-10-01 6:58,2021-10-01 7:03,0000-00-00 00:00:00,2021-09-30
17797,50,5,2021-10-01 6:55,2021-10-01 7:03,0000-00-00 00:00:00,2021-09-30
17798,40,5,2021-10-01 7:01,2021-10-01 7:05,0000-00-00 00:00:00,2021-09-30
17799,30,5,2021-10-01 7:02,2021-10-01 7:06,0000-00-00 00:00:00,2021-09-30
17800,20,5,2021-10-01 7:01,2021-10-01 7:07,0000-00-00 00:00:00,2021-09-30
17801,90,5,2021-10-01 7:03,2021-10-01 7:07,0000-00-00 00:00:00,2021-09-30
17802,50,5,2021-10-01 7:03,2021-10-01 7:08,0000-00-00 00:00:00,2021-09-30
17803,40,5,2021-10-01 7:05,2021-10-01 7:09,0000-00-00 00:00:00,2021-09-30
17804,20,5,2021-10-01 7:07,2021-10-01 7:11,0000-00-00 00:00:00,2021-09-30
17805,30,5,2021-10-01 7:06,2021-10-01 7:11,0000-00-00 00:00:00,2021-09-30
17806,50,5,2021-10-01 7:08,2021-10-01 7:12,0000-00-00 00:00:00,2021-09-30
17807,90,5,2021-10-01 7:07,2021-10-01 7:12,0000-00-00 00:00:00,2021-09-30
17808,40,5,2021-10-01 7:09,2021-10-01 7:14,0000-00-00 00:00:00,2021-09-30
17809,20,5,2021-10-01 7:11,2021-10-01 7:16,0000-00-00 00:00:00,2021-09-30
17810,30,5,2021-10-01 7:11,2021-10-01 7:16,0000-00-00 00:00:00,2021-09-30
17811,50,5,2021-10-01 7:12,2021-10-01 7:17,0000-00-00 00:00:00,2021-09-30
17812,90,5,2021-10-01 7:12,2021-10-01 7:17,0000-00-00 00:00:00,2021-09-30
17813,40,5,2021-10-01 7:14,2021-10-01 7:19,0000-00-00 00:00:00,2021-09-30
17814,20,5,2021-10-01 7:16,2021-10-01 7:21,0000-00-00 00:00:00,2021-09-30
17815,30,5,2021-10-01 7:16,2021-10-01 7:21,0000-00-00 00:00:00,2021-09-30
17816,90,5,2021-10-01 7:17,2021-10-01 7:22,0000-00-00 00:00:00,2021-09-30
17817,50,5,2021-10-01 7:17,2021-10-01 7:22,0000-00-00 00:00:00,2021-09-30
17818,40,5,2021-10-01 7:19,2021-10-01 7:24,0000-00-00 00:00:00,2021-09-30
17819,30,5,2021-10-01 7:21,2021-10-01 7:26,0000-00-00 00:00:00,2021-09-30
17820,20,5,2021-10-01 7:21,2021-10-01 7:27,0000-00-00 00:00:00,2021-09-30
17821,50,5,2021-10-01 7:22,2021-10-01 7:28,0000-00-00 00:00:00,2021-09-30
17822,40,5,2021-10-01 7:24,2021-10-01 7:30,0000-00-00 00:00:00,2021-09-30
17823,30,5,2021-10-01 7:26,2021-10-01 7:31,0000-00-00 00:00:00,2021-09-30
17824,20,5,2021-10-01 7:27,2021-10-01 7:31,0000-00-00 00:00:00,2021-09-30
17825,50,5,2021-10-01 7:28,2021-10-01 7:33,0000-00-00 00:00:00,2021-09-30
17826,40,5,2021-10-01 7:30,2021-10-01 7:35,0000-00-00 00:00:00,2021-09-30
17827,20,5,2021-10-01 7:31,2021-10-01 7:36,0000-00-00 00:00:00,2021-09-30
17828,30,5,2021-10-01 7:31,2021-10-01 7:36,0000-00-00 00:00:00,2021-09-30
17829,50,5,2021-10-01 7:33,2021-10-01 7:38,0000-00-00 00:00:00,2021-09-30
17830,40,5,2021-10-01 7:35,2021-10-01 7:39,0000-00-00 00:00:00,2021-09-30
17831,20,5,2021-10-01 7:36,2021-10-01 7:40,0000-00-00 00:00:00,2021-09-30
17832,30,5,2021-10-01 7:36,2021-10-01 7:41,0000-00-00 00:00:00,2021-09-30
17833,50,5,2021-10-01 7:38,2021-10-01 7:42,0000-00-00 00:00:00,2021-09-30
17834,40,5,2021-10-01 7:39,2021-10-01 7:44,0000-00-00 00:00:00,2021-09-30
17835,20,5,2021-10-01 7:40,2021-10-01 7:45,0000-00-00 00:00:00,2021-09-30
17836,30,5,2021-10-01 7:41,2021-10-01 7:46,0000-00-00 00:00:00,2021-09-30
17837,50,5,2021-10-01 7:42,2021-10-01 7:47,0000-00-00 00:00:00,2021-09-30
17838,40,5,2021-10-01 7:44,2021-10-01 7:49,0000-00-00 00:00:00,2021-09-30
17839,20,5,2021-10-01 7:45,2021-10-01 7:50,0000-00-00 00:00:00,2021-09-30
17840,30,5,2021-10-01 7:46,2021-10-01 7:51,0000-00-00 00:00:00,2021-09-30
17841,50,5,2021-10-01 7:47,2021-10-01 7:52,0000-00-00 00:00:00,2021-09-30
17842,40,5,2021-10-01 7:49,2021-10-01 7:53,0000-00-00 00:00:00,2021-09-30
17843,20,5,2021-10-01 7:50,2021-10-01 7:55,0000-00-00 00:00:00,2021-09-30
17844,30,5,2021-10-01 7:51,2021-10-01 7:56,0000-00-00 00:00:00,2021-09-30
17845,50,5,2021-10-01 7:52,2021-10-01 7:56,0000-00-00 00:00:00,2021-09-30
17846,40,5,2021-10-01 7:54,2021-10-01 7:58,0000-00-00 00:00:00,2021-09-30
17847,20,5,2021-10-01 7:55,2021-10-01 8:00,0000-00-00 00:00:00,2021-10-01
17848,30,5,2021-10-01 7:56,2021-10-01 8:01,0000-00-00 00:00:00,2021-10-01
17849,50,5,2021-10-01 7:56,2021-10-01 8:01,0000-00-00 00:00:00,2021-10-01
17850,40,5,2021-10-01 7:58,2021-10-01 8:03,0000-00-00 00:00:00,2021-10-01
17851,20,5,2021-10-01 8:00,2021-10-01 8:05,0000-00-00 00:00:00,2021-10-01
17852,30,5,2021-10-01 8:01,2021-10-01 8:06,0000-00-00 00:00:00,2021-10-01
17853,40,5,2021-10-01 8:03,2021-10-01 8:08,0000-00-00 00:00:00,2021-10-01
17854,50,5,2021-10-01 8:01,2021-10-01 8:11,0000-00-00 00:00:00,2021-10-01
17855,20,5,2021-10-01 8:05,2021-10-01 8:12,0000-00-00 00:00:00,2021-10-01
17856,30,5,2021-10-01 8:08,2021-10-01 8:13,0000-00-00 00:00:00,2021-10-01
17857,40,5,2021-10-01 8:08,2021-10-01 8:15,0000-00-00 00:00:00,2021-10-01
17858,20,5,2021-10-01 8:12,2021-10-01 8:17,0000-00-00 00:00:00,2021-10-01
17859,30,5,2021-10-01 8:13,2021-10-01 8:18,0000-00-00 00:00:00,2021-10-01
17860,50,5,2021-10-01 8:11,2021-10-01 8:18,0000-00-00 00:00:00,2021-10-01
17861,40,5,2021-10-01 8:15,2021-10-01 8:21,0000-00-00 00:00:00,2021-10-01
17862,20,5,2021-10-01 8:17,2021-10-01 8:22,0000-00-00 00:00:00,2021-10-01
17863,30,5,2021-10-01 8:18,2021-10-01 8:23,0000-00-00 00:00:00,2021-10-01
17864,50,5,2021-10-01 8:18,2021-10-01 8:24,0000-00-00 00:00:00,2021-10-01
17865,40,5,2021-10-01 8:21,2021-10-01 8:25,0000-00-00 00:00:00,2021-10-01
17866,20,5,2021-10-01 8:22,2021-10-01 8:27,0000-00-00 00:00:00,2021-10-01
17867,30,5,2021-10-01 8:23,2021-10-01 8:28,0000-00-00 00:00:00,2021-10-01
17868,90,5,2021-10-01 7:22,2021-10-01 8:28,0000-00-00 00:00:00,2021-10-01
17869,50,5,2021-10-01 8:24,2021-10-01 8:28,0000-00-00 00:00:00,2021-10-01
17870,40,5,2021-10-01 8:25,2021-10-01 8:30,0000-00-00 00:00:00,2021-10-01
17871,20,5,2021-10-01 8:27,2021-10-01 8:32,0000-00-00 00:00:00,2021-10-01
17872,90,5,2021-10-01 8:28,2021-10-01 8:32,0000-00-00 00:00:00,2021-10-01
17873,30,5,2021-10-01 8:28,2021-10-01 8:33,0000-00-00 00:00:00,2021-10-01
17874,50,5,2021-10-01 8:28,2021-10-01 8:33,0000-00-00 00:00:00,2021-10-01
17875,40,5,2021-10-01 8:30,2021-10-01 8:35,0000-00-00 00:00:00,2021-10-01
17876,20,5,2021-10-01 8:32,2021-10-01 8:37,0000-00-00 00:00:00,2021-10-01
17877,90,5,2021-10-01 8:33,2021-10-01 8:37,0000-00-00 00:00:00,2021-10-01
17878,30,5,2021-10-01 8:33,2021-10-01 8:37,0000-00-00 00:00:00,2021-10-01
17879,50,5,2021-10-01 8:33,2021-10-01 8:38,0000-00-00 00:00:00,2021-10-01
17880,40,5,2021-10-01 8:35,2021-10-01 8:40,0000-00-00 00:00:00,2021-10-01
17881,90,5,2021-10-01 8:37,2021-10-01 8:42,0000-00-00 00:00:00,2021-10-01
17882,20,5,2021-10-01 8:37,2021-10-01 8:42,0000-00-00 00:00:00,2021-10-01
17883,30,5,2021-10-01 8:38,2021-10-01 8:42,0000-00-00 00:00:00,2021-10-01
17884,50,5,2021-10-01 8:38,2021-10-01 8:43,0000-00-00 00:00:00,2021-10-01
17885,40,5,2021-10-01 8:40,2021-10-01 8:46,0000-00-00 00:00:00,2021-10-01
17886,90,5,2021-10-01 8:42,2021-10-01 8:47,0000-00-00 00:00:00,2021-10-01
17887,20,5,2021-10-01 8:42,2021-10-01 8:47,0000-00-00 00:00:00,2021-10-01
17888,30,5,2021-10-01 8:42,2021-10-01 8:47,0000-00-00 00:00:00,2021-10-01
17889,50,5,2021-10-01 8:43,2021-10-01 8:49,0000-00-00 00:00:00,2021-10-01
17890,90,5,2021-10-01 8:47,2021-10-01 8:51,0000-00-00 00:00:00,2021-10-01
17891,20,5,2021-10-01 8:47,2021-10-01 8:52,0000-00-00 00:00:00,2021-10-01
17892,30,5,2021-10-01 8:47,2021-10-01 8:52,0000-00-00 00:00:00,2021-10-01
17893,90,5,2021-10-01 8:51,2021-10-01 8:56,0000-00-00 00:00:00,2021-10-01
17894,20,5,2021-10-01 8:52,2021-10-01 8:57,0000-00-00 00:00:00,2021-10-01
17895,30,5,2021-10-01 8:52,2021-10-01 8:57,0000-00-00 00:00:00,2021-10-01
17896,90,5,2021-10-01 8:56,2021-10-01 9:01,0000-00-00 00:00:00,2021-10-01
17897,30,5,2021-10-01 8:57,2021-10-01 9:02,0000-00-00 00:00:00,2021-10-01
17898,90,5,2021-10-01 9:01,2021-10-01 9:05,0000-00-00 00:00:00,2021-10-01
17899,40,5,2021-10-01 8:50,2021-10-01 9:06,0000-00-00 00:00:00,2021-10-01
17900,20,5,2021-10-01 8:57,2021-10-01 9:06,0000-00-00 00:00:00,2021-10-01
17901,50,5,2021-10-01 8:49,2021-10-01 9:10,0000-00-00 00:00:00,2021-10-01
17902,40,5,2021-10-01 9:06,2021-10-01 9:11,0000-00-00 00:00:00,2021-10-01
17903,30,5,2021-10-01 9:02,2021-10-01 9:12,0000-00-00 00:00:00,2021-10-01
17904,20,5,2021-10-01 9:06,2021-10-01 9:13,0000-00-00 00:00:00,2021-10-01
17905,50,5,2021-10-01 9:10,2021-10-01 9:14,0000-00-00 00:00:00,2021-10-01
17906,40,5,2021-10-01 9:11,2021-10-01 9:15,0000-00-00 00:00:00,2021-10-01
17907,30,5,2021-10-01 9:12,2021-10-01 9:17,0000-00-00 00:00:00,2021-10-01
17908,20,5,2021-10-01 9:13,2021-10-01 9:18,0000-00-00 00:00:00,2021-10-01
17909,50,5,2021-10-01 9:14,2021-10-01 9:18,0000-00-00 00:00:00,2021-10-01
17910,40,5,2021-10-01 9:15,2021-10-01 9:19,0000-00-00 00:00:00,2021-10-01
17911,20,5,2021-10-01 9:18,2021-10-01 9:22,0000-00-00 00:00:00,2021-10-01
17912,30,5,2021-10-01 9:17,2021-10-01 9:22,0000-00-00 00:00:00,2021-10-01
17913,50,5,2021-10-01 9:18,2021-10-01 9:22,0000-00-00 00:00:00,2021-10-01
17914,40,5,2021-10-01 9:19,2021-10-01 9:24,0000-00-00 00:00:00,2021-10-01
17915,90,5,2021-10-01 9:11,2021-10-01 9:24,0000-00-00 00:00:00,2021-10-01
17916,20,5,2021-10-01 9:22,2021-10-01 9:27,0000-00-00 00:00:00,2021-10-01
17917,50,5,2021-10-01 9:22,2021-10-01 9:27,0000-00-00 00:00:00,2021-10-01
17918,30,5,2021-10-01 9:22,2021-10-01 9:27,0000-00-00 00:00:00,2021-10-01
17919,40,5,2021-10-01 9:24,2021-10-01 9:31,0000-00-00 00:00:00,2021-10-01
17920,90,5,2021-10-01 9:24,2021-10-01 9:31,0000-00-00 00:00:00,2021-10-01
17921,50,5,2021-10-01 9:27,2021-10-01 9:33,0000-00-00 00:00:00,2021-10-01
17922,20,5,2021-10-01 9:27,2021-10-01 9:33,0000-00-00 00:00:00,2021-10-01
17923,30,5,2021-10-01 9:29,2021-10-01 9:34,0000-00-00 00:00:00,2021-10-01
17924,40,5,2021-10-01 9:31,2021-10-01 9:34,0000-00-00 00:00:00,2021-10-01
17925,50,5,2021-10-01 9:33,2021-10-01 9:37,0000-00-00 00:00:00,2021-10-01
17926,90,5,2021-10-01 9:31,2021-10-01 9:37,0000-00-00 00:00:00,2021-10-01
17927,20,5,2021-10-01 9:33,2021-10-01 9:38,0000-00-00 00:00:00,2021-10-01
17928,40,5,2021-10-01 9:34,2021-10-01 9:39,0000-00-00 00:00:00,2021-10-01
17929,30,5,2021-10-01 9:34,2021-10-01 9:39,0000-00-00 00:00:00,2021-10-01
17930,50,5,2021-10-01 9:37,2021-10-01 9:42,0000-00-00 00:00:00,2021-10-01
17931,90,5,2021-10-01 9:38,2021-10-01 9:42,0000-00-00 00:00:00,2021-10-01
17932,20,5,2021-10-01 9:38,2021-10-01 9:42,0000-00-00 00:00:00,2021-10-01
17933,40,5,2021-10-01 9:39,2021-10-01 9:43,0000-00-00 00:00:00,2021-10-01
17934,30,5,2021-10-01 9:39,2021-10-01 9:44,0000-00-00 00:00:00,2021-10-01
17935,50,5,2021-10-01 9:42,2021-10-01 9:46,0000-00-00 00:00:00,2021-10-01
17936,90,5,2021-10-01 9:42,2021-10-01 9:47,0000-00-00 00:00:00,2021-10-01
17937,20,5,2021-10-01 9:42,2021-10-01 9:47,0000-00-00 00:00:00,2021-10-01
17938,40,5,2021-10-01 9:43,2021-10-01 9:47,0000-00-00 00:00:00,2021-10-01
17939,30,5,2021-10-01 9:44,2021-10-01 9:49,0000-00-00 00:00:00,2021-10-01
17940,50,5,2021-10-01 9:46,2021-10-01 9:50,0000-00-00 00:00:00,2021-10-01
17941,90,5,2021-10-01 9:47,2021-10-01 9:52,0000-00-00 00:00:00,2021-10-01
17942,40,5,2021-10-01 9:47,2021-10-01 9:52,0000-00-00 00:00:00,2021-10-01
17943,20,5,2021-10-01 9:47,2021-10-01 9:53,0000-00-00 00:00:00,2021-10-01
17944,30,5,2021-10-01 9:49,2021-10-01 9:54,0000-00-00 00:00:00,2021-10-01
17945,50,5,2021-10-01 9:50,2021-10-01 9:55,0000-00-00 00:00:00,2021-10-01
17946,40,5,2021-10-01 9:52,2021-10-01 9:56,0000-00-00 00:00:00,2021-10-01
17947,90,5,2021-10-01 9:52,2021-10-01 9:56,0000-00-00 00:00:00,2021-10-01
17948,20,5,2021-10-01 9:53,2021-10-01 9:58,0000-00-00 00:00:00,2021-10-01
17949,30,5,2021-10-01 9:54,2021-10-01 9:59,0000-00-00 00:00:00,2021-10-01
17950,50,5,2021-10-01 9:55,2021-10-01 9:59,0000-00-00 00:00:00,2021-10-01
17951,40,5,2021-10-01 9:56,2021-10-01 10:00,0000-00-00 00:00:00,2021-10-01
17952,90,5,2021-10-01 9:56,2021-10-01 10:01,0000-00-00 00:00:00,2021-10-01
17953,50,5,2021-10-01 9:59,2021-10-01 10:03,0000-00-00 00:00:00,2021-10-01
17954,40,5,2021-10-01 10:00,2021-10-01 10:05,0000-00-00 00:00:00,2021-10-01
17955,40,5,2021-10-01 10:05,2021-10-01 10:09,0000-00-00 00:00:00,2021-10-01
17956,50,5,2021-10-01 10:16,2021-10-01 10:20,0000-00-00 00:00:00,2021-10-01
17957,20,5,2021-10-01 9:58,2021-10-01 10:20,0000-00-00 00:00:00,2021-10-01
17958,90,5,2021-10-01 10:01,2021-10-01 10:21,0000-00-00 00:00:00,2021-10-01
17959,30,5,2021-10-01 10:18,2021-10-01 10:23,0000-00-00 00:00:00,2021-10-01
17960,50,5,2021-10-01 10:20,2021-10-01 10:25,0000-00-00 00:00:00,2021-10-01
17961,30,5,2021-10-01 10:23,2021-10-01 10:28,0000-00-00 00:00:00,2021-10-01
17962,20,5,2021-10-01 10:20,2021-10-01 10:30,0000-00-00 00:00:00,2021-10-01
17963,90,5,2021-10-01 10:21,2021-10-01 10:32,0000-00-00 00:00:00,2021-10-01
17964,30,5,2021-10-01 10:28,2021-10-01 10:33,0000-00-00 00:00:00,2021-10-01
17965,20,5,2021-10-01 10:30,2021-10-01 10:35,0000-00-00 00:00:00,2021-10-01
17966,40,5,2021-10-01 10:09,2021-10-01 10:37,0000-00-00 00:00:00,2021-10-01
17967,30,5,2021-10-01 10:33,2021-10-01 10:39,0000-00-00 00:00:00,2021-10-01
17968,20,5,2021-10-01 10:35,2021-10-01 10:40,0000-00-00 00:00:00,2021-10-01
17969,50,5,2021-10-01 10:29,2021-10-01 10:40,0000-00-00 00:00:00,2021-10-01
17970,90,5,2021-10-01 10:32,2021-10-01 10:40,0000-00-00 00:00:00,2021-10-01
17971,40,5,2021-10-01 10:37,2021-10-01 10:41,0000-00-00 00:00:00,2021-10-01
17972,30,5,2021-10-01 10:39,2021-10-01 10:44,0000-00-00 00:00:00,2021-10-01
17973,50,5,2021-10-01 10:40,2021-10-01 10:44,0000-00-00 00:00:00,2021-10-01
17974,40,5,2021-10-01 10:41,2021-10-01 10:46,0000-00-00 00:00:00,2021-10-01
17975,50,5,2021-10-01 10:44,2021-10-01 10:49,0000-00-00 00:00:00,2021-10-01
17976,30,5,2021-10-01 10:44,2021-10-01 10:49,0000-00-00 00:00:00,2021-10-01
17977,40,5,2021-10-01 10:46,2021-10-01 10:50,0000-00-00 00:00:00,2021-10-01
17978,90,5,2021-10-01 10:40,2021-10-01 10:51,0000-00-00 00:00:00,2021-10-01
17979,50,5,2021-10-01 10:49,2021-10-01 10:53,0000-00-00 00:00:00,2021-10-01
17980,20,5,2021-10-01 10:40,2021-10-01 10:53,0000-00-00 00:00:00,2021-10-01
17981,40,5,2021-10-01 10:50,2021-10-01 10:54,0000-00-00 00:00:00,2021-10-01
17982,90,5,2021-10-01 10:51,2021-10-01 10:56,0000-00-00 00:00:00,2021-10-01
17983,50,5,2021-10-01 10:53,2021-10-01 10:58,0000-00-00 00:00:00,2021-10-01
17984,20,5,2021-10-01 10:53,2021-10-01 10:58,0000-00-00 00:00:00,2021-10-01
17985,30,5,2021-10-01 10:49,2021-10-01 10:59,0000-00-00 00:00:00,2021-10-01
17986,40,5,2021-10-01 10:54,2021-10-01 10:59,0000-00-00 00:00:00,2021-10-01
17987,90,5,2021-10-01 10:56,2021-10-01 11:01,0000-00-00 00:00:00,2021-10-01
17988,50,5,2021-10-01 10:58,2021-10-01 11:02,0000-00-00 00:00:00,2021-10-01
17989,20,5,2021-10-01 10:59,2021-10-01 11:03,0000-00-00 00:00:00,2021-10-01
17990,30,5,2021-10-01 10:59,2021-10-01 11:03,0000-00-00 00:00:00,2021-10-01
17991,40,5,2021-10-01 10:59,2021-10-01 11:04,0000-00-00 00:00:00,2021-10-01
17992,90,5,2021-10-01 11:01,2021-10-01 11:05,0000-00-00 00:00:00,2021-10-01
17993,50,5,2021-10-01 11:02,2021-10-01 11:07,0000-00-00 00:00:00,2021-10-01
17994,20,5,2021-10-01 11:03,2021-10-01 11:07,0000-00-00 00:00:00,2021-10-01
17995,40,5,2021-10-01 11:04,2021-10-01 11:08,0000-00-00 00:00:00,2021-10-01
17996,30,5,2021-10-01 11:04,2021-10-01 11:08,0000-00-00 00:00:00,2021-10-01
17997,90,5,2021-10-01 11:05,2021-10-01 11:10,0000-00-00 00:00:00,2021-10-01
17998,20,5,2021-10-01 11:07,2021-10-01 11:11,0000-00-00 00:00:00,2021-10-01
17999,50,5,2021-10-01 11:07,2021-10-01 11:11,0000-00-00 00:00:00,2021-10-01
18000,40,5,2021-10-01 11:08,2021-10-01 11:12,0000-00-00 00:00:00,2021-10-01
18001,90,5,2021-10-01 11:10,2021-10-01 11:15,0000-00-00 00:00:00,2021-10-01
18002,50,5,2021-10-01 11:11,2021-10-01 11:15,0000-00-00 00:00:00,2021-10-01
18003,20,5,2021-10-01 11:11,2021-10-01 11:17,0000-00-00 00:00:00,2021-10-01
18004,30,5,2021-10-01 11:12,2021-10-01 11:17,0000-00-00 00:00:00,2021-10-01
18005,90,5,2021-10-01 11:15,2021-10-01 11:21,0000-00-00 00:00:00,2021-10-01
18006,20,5,2021-10-01 11:17,2021-10-01 11:22,0000-00-00 00:00:00,2021-10-01
18007,30,5,2021-10-01 11:17,2021-10-01 11:22,0000-00-00 00:00:00,2021-10-01
18008,40,5,2021-10-01 11:12,2021-10-01 11:25,0000-00-00 00:00:00,2021-10-01
18009,90,5,2021-10-01 11:21,2021-10-01 11:26,0000-00-00 00:00:00,2021-10-01
18010,20,5,2021-10-01 11:22,2021-10-01 11:27,0000-00-00 00:00:00,2021-10-01
18011,30,5,2021-10-01 11:22,2021-10-01 11:27,0000-00-00 00:00:00,2021-10-01
18012,50,5,2021-10-01 11:15,2021-10-01 11:27,0000-00-00 00:00:00,2021-10-01
18013,90,5,2021-10-01 11:26,2021-10-01 11:30,0000-00-00 00:00:00,2021-10-01
18014,20,5,2021-10-01 11:27,2021-10-01 11:32,0000-00-00 00:00:00,2021-10-01
18015,30,5,2021-10-01 11:27,2021-10-01 11:32,0000-00-00 00:00:00,2021-10-01
18016,40,5,2021-10-01 11:27,2021-10-01 11:33,0000-00-00 00:00:00,2021-10-01
18017,90,5,2021-10-01 11:31,2021-10-01 11:35,0000-00-00 00:00:00,2021-10-01
18018,50,5,2021-10-01 11:27,2021-10-01 11:35,0000-00-00 00:00:00,2021-10-01
18019,40,5,2021-10-01 11:33,2021-10-01 11:37,0000-00-00 00:00:00,2021-10-01
18020,30,5,2021-10-01 11:32,2021-10-01 11:37,0000-00-00 00:00:00,2021-10-01
18021,50,5,2021-10-01 11:35,2021-10-01 11:40,0000-00-00 00:00:00,2021-10-01
18022,90,5,2021-10-01 11:35,2021-10-01 11:40,0000-00-00 00:00:00,2021-10-01
18023,40,5,2021-10-01 11:37,2021-10-01 11:41,0000-00-00 00:00:00,2021-10-01
18024,30,5,2021-10-01 11:37,2021-10-01 11:42,0000-00-00 00:00:00,2021-10-01
18025,20,5,2021-10-01 11:32,2021-10-01 11:44,0000-00-00 00:00:00,2021-10-01
18026,50,5,2021-10-01 11:40,2021-10-01 11:44,0000-00-00 00:00:00,2021-10-01
18027,90,5,2021-10-01 11:40,2021-10-01 11:45,0000-00-00 00:00:00,2021-10-01
18028,40,5,2021-10-01 11:41,2021-10-01 11:45,0000-00-00 00:00:00,2021-10-01
18029,20,5,2021-10-01 11:44,2021-10-01 11:48,0000-00-00 00:00:00,2021-10-01
18030,30,5,2021-10-01 11:42,2021-10-01 11:48,0000-00-00 00:00:00,2021-10-01
18031,50,5,2021-10-01 11:44,2021-10-01 11:48,0000-00-00 00:00:00,2021-10-01
18032,20,5,2021-10-01 11:48,2021-10-01 11:52,0000-00-00 00:00:00,2021-10-01
18033,40,5,2021-10-01 11:45,2021-10-01 11:52,0000-00-00 00:00:00,2021-10-01
18034,30,5,2021-10-01 11:48,2021-10-01 11:53,0000-00-00 00:00:00,2021-10-01
18035,90,5,2021-10-01 11:50,2021-10-01 11:55,0000-00-00 00:00:00,2021-10-01
18036,50,5,2021-10-01 11:48,2021-10-01 11:55,0000-00-00 00:00:00,2021-10-01
18037,40,5,2021-10-01 11:52,2021-10-01 11:56,0000-00-00 00:00:00,2021-10-01
18038,30,5,2021-10-01 11:53,2021-10-01 11:58,0000-00-00 00:00:00,2021-10-01
18039,50,5,2021-10-01 11:55,2021-10-01 11:59,0000-00-00 00:00:00,2021-10-01
18040,90,5,2021-10-01 11:55,2021-10-01 11:59,0000-00-00 00:00:00,2021-10-01
18041,40,5,2021-10-01 11:56,2021-10-01 12:01,0000-00-00 00:00:00,2021-10-01
18042,50,5,2021-10-01 11:59,2021-10-01 12:04,0000-00-00 00:00:00,2021-10-01
18043,90,5,2021-10-01 11:59,2021-10-01 12:04,0000-00-00 00:00:00,2021-10-01
18044,90,5,2021-10-01 12:04,2021-10-01 12:09,0000-00-00 00:00:00,2021-10-01
18045,90,5,2021-10-01 12:09,2021-10-01 12:13,0000-00-00 00:00:00,2021-10-01
18046,90,5,2021-10-01 12:13,2021-10-01 12:18,0000-00-00 00:00:00,2021-10-01
18047,90,5,2021-10-01 12:18,2021-10-01 12:23,0000-00-00 00:00:00,2021-10-01
18048,90,5,2021-10-01 12:23,2021-10-01 12:28,0000-00-00 00:00:00,2021-10-01
18049,90,5,2021-10-01 12:28,2021-10-01 12:32,0000-00-00 00:00:00,2021-10-01
18050,90,5,2021-10-01 12:32,2021-10-01 12:37,0000-00-00 00:00:00,2021-10-01
18051,90,5,2021-10-01 12:37,2021-10-01 12:42,0000-00-00 00:00:00,2021-10-01
18052,20,5,2021-10-01 12:48,2021-10-01 12:52,0000-00-00 00:00:00,2021-10-01
18053,30,5,2021-10-01 11:58,2021-10-01 12:56,0000-00-00 00:00:00,2021-10-01
18054,20,5,2021-10-01 12:52,2021-10-01 12:56,0000-00-00 00:00:00,2021-10-01
18055,40,5,2021-10-01 12:01,2021-10-01 12:58,0000-00-00 00:00:00,2021-10-01
18056,20,5,2021-10-01 12:56,2021-10-01 13:00,0000-00-00 00:00:00,2021-10-01
18057,30,5,2021-10-01 12:56,2021-10-01 13:01,0000-00-00 00:00:00,2021-10-01
18058,50,5,2021-10-01 12:04,2021-10-01 13:01,0000-00-00 00:00:00,2021-10-01
18059,90,5,2021-10-01 12:42,2021-10-01 13:02,0000-00-00 00:00:00,2021-10-01
18060,20,5,2021-10-01 13:00,2021-10-01 13:04,0000-00-00 00:00:00,2021-10-01
18061,40,5,2021-10-01 12:58,2021-10-01 13:04,0000-00-00 00:00:00,2021-10-01
18062,30,5,2021-10-01 13:01,2021-10-01 13:05,0000-00-00 00:00:00,2021-10-01
18063,50,5,2021-10-01 13:01,2021-10-01 13:07,0000-00-00 00:00:00,2021-10-01
18064,90,5,2021-10-01 13:02,2021-10-01 13:08,0000-00-00 00:00:00,2021-10-01
18065,40,5,2021-10-01 13:04,2021-10-01 13:08,0000-00-00 00:00:00,2021-10-01
18066,20,5,2021-10-01 13:04,2021-10-01 13:08,0000-00-00 00:00:00,2021-10-01
18067,30,5,2021-10-01 13:05,2021-10-01 13:10,0000-00-00 00:00:00,2021-10-01
18068,50,5,2021-10-01 13:07,2021-10-01 13:11,0000-00-00 00:00:00,2021-10-01
18069,20,5,2021-10-01 13:08,2021-10-01 13:12,0000-00-00 00:00:00,2021-10-01
18070,90,5,2021-10-01 13:08,2021-10-01 13:13,0000-00-00 00:00:00,2021-10-01
18071,40,5,2021-10-01 13:08,2021-10-01 13:13,0000-00-00 00:00:00,2021-10-01
18072,30,5,2021-10-01 13:10,2021-10-01 13:15,0000-00-00 00:00:00,2021-10-01
18073,50,5,2021-10-01 13:11,2021-10-01 13:16,0000-00-00 00:00:00,2021-10-01
